TopN,MAE,Precision,Recall,F1,Algo,Dataset,Neighbors,Sparsity
15,0.9069491702860464,0.21066666666666667,0.92,0.34283018867924525,KNN,custom,27.0,0.4
15,1.0672233017817578,0.21066666666666667,0.92,0.34283018867924525,SVD,custom,,0.4
20,0.9069491702860464,0.158,0.92,0.26968460111317255,KNN,custom,27.0,0.4
20,1.074957420901619,0.158,0.92,0.26968460111317255,SVD,custom,,0.4
25,0.9069491702860464,0.1264,0.92,0.22226299694189605,KNN,custom,27.0,0.4
25,1.054444593226866,0.1264,0.92,0.22226299694189605,SVD,custom,,0.4
30,0.9069491702860464,0.10533333333333333,0.92,0.18902470741222366,KNN,custom,27.0,0.4
30,1.0523384070575774,0.10533333333333333,0.92,0.18902470741222366,SVD,custom,,0.4
35,0.9069491702860464,0.09028571428571429,0.92,0.1644343891402715,KNN,custom,27.0,0.4
35,1.0725737767733794,0.09028571428571429,0.92,0.1644343891402715,SVD,custom,,0.4
40,0.9069491702860464,0.079,0.92,0.14550550550550553,KNN,custom,27.0,0.4
40,1.0624041065839516,0.079,0.92,0.14550550550550553,SVD,custom,,0.4
45,0.9069491702860464,0.07022222222222223,0.92,0.13048473967684024,KNN,custom,27.0,0.4
45,1.0493526291538218,0.07022222222222223,0.92,0.13048473967684024,SVD,custom,,0.4
50,0.9069491702860464,0.0632,0.92,0.11827502034174125,KNN,custom,27.0,0.4
50,1.073065184601061,0.0632,0.92,0.11827502034174125,SVD,custom,,0.4
55,0.9069491702860464,0.05745454545454545,0.92,0.1081547619047619,KNN,custom,27.0,0.4
55,1.0679662334212836,0.05745454545454545,0.92,0.1081547619047619,SVD,custom,,0.4
60,0.9069491702860464,0.05266666666666667,0.92,0.09962988348183688,KNN,custom,27.0,0.4
60,1.061948671186326,0.05266666666666667,0.92,0.09962988348183688,SVD,custom,,0.4
65,0.9069491702860464,0.04861538461538462,0.92,0.09235069885641678,KNN,custom,27.0,0.4
65,1.045106926170454,0.04861538461538462,0.92,0.09235069885641678,SVD,custom,,0.4
70,0.9069491702860464,0.045142857142857144,0.92,0.08606275902901125,KNN,custom,27.0,0.4
70,1.0652760880821632,0.045142857142857144,0.92,0.08606275902901125,SVD,custom,,0.4
75,0.9069491702860464,0.042133333333333335,0.92,0.08057649667405764,KNN,custom,27.0,0.4
75,1.061168120268535,0.042133333333333335,0.92,0.08057649667405764,SVD,custom,,0.4
80,0.9069491702860464,0.0395,0.92,0.07574778530484629,KNN,custom,27.0,0.4
80,1.0272512519725905,0.0395,0.92,0.07574778530484629,SVD,custom,,0.4
85,0.9069491702860464,0.0371764705882353,0.92,0.07146509341199608,KNN,custom,27.0,0.4
85,1.0598040706602143,0.0371764705882353,0.92,0.07146509341199608,SVD,custom,,0.4
90,0.9069491702860464,0.035111111111111114,0.92,0.06764076314564914,KNN,custom,27.0,0.4
90,1.0743350010682673,0.035111111111111114,0.92,0.06764076314564914,SVD,custom,,0.4
95,0.9069491702860464,0.03326315789473684,0.92,0.06420494699646642,KNN,custom,27.0,0.4
95,1.0481367921864295,0.03326315789473684,0.92,0.06420494699646642,SVD,custom,,0.4
100,0.9069491702860464,0.0316,0.92,0.06110130306851619,KNN,custom,27.0,0.4
100,1.0846114906361164,0.0316,0.92,0.06110130306851619,SVD,custom,,0.4
10,0.9069491702860464,0.316,0.92,0.4704207119741101,KNN,custom,28.0,0.4
10,1.0481911758652047,0.31,0.907,0.46207066557107646,SVD,custom,,0.4
15,0.9069491702860464,0.21066666666666667,0.92,0.34283018867924525,KNN,custom,28.0,0.4
15,1.061202304354435,0.21066666666666667,0.92,0.34283018867924525,SVD,custom,,0.4
20,0.9069491702860464,0.158,0.92,0.26968460111317255,KNN,custom,28.0,0.4
20,1.0701077928790952,0.158,0.92,0.26968460111317255,SVD,custom,,0.4
25,0.9069491702860464,0.1264,0.92,0.22226299694189605,KNN,custom,28.0,0.4
25,1.045923949704832,0.1264,0.92,0.22226299694189605,SVD,custom,,0.4
30,0.9069491702860464,0.10533333333333333,0.92,0.18902470741222366,KNN,custom,28.0,0.4
30,1.0344388855619961,0.10533333333333333,0.92,0.18902470741222366,SVD,custom,,0.4
35,0.9069491702860464,0.09028571428571429,0.92,0.1644343891402715,KNN,custom,28.0,0.4
35,1.0676790077051046,0.09028571428571429,0.92,0.1644343891402715,SVD,custom,,0.4
40,0.9069491702860464,0.079,0.92,0.14550550550550553,KNN,custom,28.0,0.4
40,1.0660179163574923,0.079,0.92,0.14550550550550553,SVD,custom,,0.4
45,0.9069491702860464,0.07022222222222223,0.92,0.13048473967684024,KNN,custom,28.0,0.4
45,1.0605976068205694,0.07022222222222223,0.92,0.13048473967684024,SVD,custom,,0.4
50,0.9069491702860464,0.0632,0.92,0.11827502034174125,KNN,custom,28.0,0.4
50,1.062059556325692,0.0632,0.92,0.11827502034174125,SVD,custom,,0.4
55,0.9069491702860464,0.05745454545454545,0.92,0.1081547619047619,KNN,custom,28.0,0.4
55,1.0821615869263497,0.05745454545454545,0.92,0.1081547619047619,SVD,custom,,0.4
60,0.9069491702860464,0.05266666666666667,0.92,0.09962988348183688,KNN,custom,28.0,0.4
60,1.0651688230344016,0.05266666666666667,0.92,0.09962988348183688,SVD,custom,,0.4
65,0.9069491702860464,0.04861538461538462,0.92,0.09235069885641678,KNN,custom,28.0,0.4
65,1.0316852872556759,0.04861538461538462,0.92,0.09235069885641678,SVD,custom,,0.4
70,0.9069491702860464,0.045142857142857144,0.92,0.08606275902901125,KNN,custom,28.0,0.4
70,1.0576319800706648,0.045142857142857144,0.92,0.08606275902901125,SVD,custom,,0.4
75,0.9069491702860464,0.042133333333333335,0.92,0.08057649667405764,KNN,custom,28.0,0.4
75,1.0506489936125738,0.042133333333333335,0.92,0.08057649667405764,SVD,custom,,0.4
80,0.9069491702860464,0.0395,0.92,0.07574778530484629,KNN,custom,28.0,0.4
80,1.0525231437268099,0.0395,0.92,0.07574778530484629,SVD,custom,,0.4
85,0.9069491702860464,0.0371764705882353,0.92,0.07146509341199608,KNN,custom,28.0,0.4
85,1.0503447203480685,0.0371764705882353,0.92,0.07146509341199608,SVD,custom,,0.4
90,0.9069491702860464,0.035111111111111114,0.92,0.06764076314564914,KNN,custom,28.0,0.4
90,1.0711003521870222,0.035111111111111114,0.92,0.06764076314564914,SVD,custom,,0.4
95,0.9069491702860464,0.03326315789473684,0.92,0.06420494699646642,KNN,custom,28.0,0.4
95,1.0648738394169632,0.03326315789473684,0.92,0.06420494699646642,SVD,custom,,0.4
100,0.9069491702860464,0.0316,0.92,0.06110130306851619,KNN,custom,28.0,0.4
100,1.0632954448076117,0.0316,0.92,0.06110130306851619,SVD,custom,,0.4
10,0.9069491702860464,0.316,0.92,0.4704207119741101,KNN,custom,29.0,0.4
10,1.0696308235857699,0.312,0.8959999999999999,0.4628344370860927,SVD,custom,,0.4
15,0.9069491702860464,0.21066666666666667,0.92,0.34283018867924525,KNN,custom,29.0,0.4
15,1.064710500611458,0.21066666666666667,0.92,0.34283018867924525,SVD,custom,,0.4
20,0.9069491702860464,0.158,0.92,0.26968460111317255,KNN,custom,29.0,0.4
20,1.0471907217312313,0.158,0.92,0.26968460111317255,SVD,custom,,0.4
25,0.9069491702860464,0.1264,0.92,0.22226299694189605,KNN,custom,29.0,0.4
25,1.0469503398328772,0.1264,0.92,0.22226299694189605,SVD,custom,,0.4
30,0.9069491702860464,0.10533333333333333,0.92,0.18902470741222366,KNN,custom,29.0,0.4
30,1.0634802566020527,0.10533333333333333,0.92,0.18902470741222366,SVD,custom,,0.4
35,0.9069491702860464,0.09028571428571429,0.92,0.1644343891402715,KNN,custom,29.0,0.4
35,1.0570143792203195,0.09028571428571429,0.92,0.1644343891402715,SVD,custom,,0.4
40,0.9069491702860464,0.079,0.92,0.14550550550550553,KNN,custom,29.0,0.4
40,1.0822116503748809,0.079,0.92,0.14550550550550553,SVD,custom,,0.4
45,0.9069491702860464,0.07022222222222223,0.92,0.13048473967684024,KNN,custom,29.0,0.4
45,1.042353625546971,0.07022222222222223,0.92,0.13048473967684024,SVD,custom,,0.4
50,0.9069491702860464,0.0632,0.92,0.11827502034174125,KNN,custom,29.0,0.4
50,1.0499328416584115,0.0632,0.92,0.11827502034174125,SVD,custom,,0.4
55,0.9069491702860464,0.05745454545454545,0.92,0.1081547619047619,KNN,custom,29.0,0.4
55,1.0658314710146657,0.05745454545454545,0.92,0.1081547619047619,SVD,custom,,0.4
60,0.9069491702860464,0.05266666666666667,0.92,0.09962988348183688,KNN,custom,29.0,0.4
60,1.0547605933262036,0.05266666666666667,0.92,0.09962988348183688,SVD,custom,,0.4
65,0.9069491702860464,0.04861538461538462,0.92,0.09235069885641678,KNN,custom,29.0,0.4
65,1.0690839409799275,0.04861538461538462,0.92,0.09235069885641678,SVD,custom,,0.4
70,0.9069491702860464,0.045142857142857144,0.92,0.08606275902901125,KNN,custom,29.0,0.4
70,1.0426741090179983,0.045142857142857144,0.92,0.08606275902901125,SVD,custom,,0.4
75,0.9069491702860464,0.042133333333333335,0.92,0.08057649667405764,KNN,custom,29.0,0.4
75,1.0688015554388277,0.042133333333333335,0.92,0.08057649667405764,SVD,custom,,0.4
80,0.9069491702860464,0.0395,0.92,0.07574778530484629,KNN,custom,29.0,0.4
80,1.0757169402184985,0.0395,0.92,0.07574778530484629,SVD,custom,,0.4
85,0.9069491702860464,0.0371764705882353,0.92,0.07146509341199608,KNN,custom,29.0,0.4
85,1.0432302201818502,0.0371764705882353,0.92,0.07146509341199608,SVD,custom,,0.4
90,0.9069491702860464,0.035111111111111114,0.92,0.06764076314564914,KNN,custom,29.0,0.4
90,1.0630075789302436,0.035111111111111114,0.92,0.06764076314564914,SVD,custom,,0.4
95,0.9069491702860464,0.03326315789473684,0.92,0.06420494699646642,KNN,custom,29.0,0.4
95,1.0704353836777147,0.03326315789473684,0.92,0.06420494699646642,SVD,custom,,0.4
100,0.9069491702860464,0.0316,0.92,0.06110130306851619,KNN,custom,29.0,0.4
100,1.0468567273675984,0.0316,0.92,0.06110130306851619,SVD,custom,,0.4
10,0.9069491702860464,0.316,0.92,0.4704207119741101,KNN,custom,30.0,0.4
10,1.0536925801573707,0.312,0.895,0.4627009113504556,SVD,custom,,0.4
15,0.9069491702860464,0.21066666666666667,0.92,0.34283018867924525,KNN,custom,30.0,0.4
15,1.0555614543415348,0.21066666666666667,0.92,0.34283018867924525,SVD,custom,,0.4
20,0.9069491702860464,0.158,0.92,0.26968460111317255,KNN,custom,30.0,0.4
20,1.0363405795156735,0.158,0.92,0.26968460111317255,SVD,custom,,0.4
25,0.9069491702860464,0.1264,0.92,0.22226299694189605,KNN,custom,30.0,0.4
25,1.0577948870588938,0.1264,0.92,0.22226299694189605,SVD,custom,,0.4
30,0.9069491702860464,0.10533333333333333,0.92,0.18902470741222366,KNN,custom,30.0,0.4
30,1.0541661291501405,0.10533333333333333,0.92,0.18902470741222366,SVD,custom,,0.4
35,0.9069491702860464,0.09028571428571429,0.92,0.1644343891402715,KNN,custom,30.0,0.4
35,1.0396683398409299,0.09028571428571429,0.92,0.1644343891402715,SVD,custom,,0.4
40,0.9069491702860464,0.079,0.92,0.14550550550550553,KNN,custom,30.0,0.4
40,1.0513919694163971,0.079,0.92,0.14550550550550553,SVD,custom,,0.4
45,0.9069491702860464,0.07022222222222223,0.92,0.13048473967684024,KNN,custom,30.0,0.4
45,1.0641103181443197,0.07022222222222223,0.92,0.13048473967684024,SVD,custom,,0.4
50,0.9069491702860464,0.0632,0.92,0.11827502034174125,KNN,custom,30.0,0.4
50,1.0625037827937904,0.0632,0.92,0.11827502034174125,SVD,custom,,0.4
55,0.9069491702860464,0.05745454545454545,0.92,0.1081547619047619,KNN,custom,30.0,0.4
55,1.0706272598562823,0.05745454545454545,0.92,0.1081547619047619,SVD,custom,,0.4
60,0.9069491702860464,0.05266666666666667,0.92,0.09962988348183688,KNN,custom,30.0,0.4
60,1.050709464608727,0.05266666666666667,0.92,0.09962988348183688,SVD,custom,,0.4
65,0.9069491702860464,0.04861538461538462,0.92,0.09235069885641678,KNN,custom,30.0,0.4
65,1.0485416509423016,0.04861538461538462,0.92,0.09235069885641678,SVD,custom,,0.4
70,0.9069491702860464,0.045142857142857144,0.92,0.08606275902901125,KNN,custom,30.0,0.4
70,1.0788607624454771,0.045142857142857144,0.92,0.08606275902901125,SVD,custom,,0.4
75,0.9069491702860464,0.042133333333333335,0.92,0.08057649667405764,KNN,custom,30.0,0.4
75,1.0662817437124141,0.042133333333333335,0.92,0.08057649667405764,SVD,custom,,0.4
80,0.9069491702860464,0.0395,0.92,0.07574778530484629,KNN,custom,30.0,0.4
80,1.074206885444391,0.0395,0.92,0.07574778530484629,SVD,custom,,0.4
85,0.9069491702860464,0.0371764705882353,0.92,0.07146509341199608,KNN,custom,30.0,0.4
85,1.0635837619947859,0.0371764705882353,0.92,0.07146509341199608,SVD,custom,,0.4
90,0.9069491702860464,0.035111111111111114,0.92,0.06764076314564914,KNN,custom,30.0,0.4
90,1.080374134863348,0.035111111111111114,0.92,0.06764076314564914,SVD,custom,,0.4
95,0.9069491702860464,0.03326315789473684,0.92,0.06420494699646642,KNN,custom,30.0,0.4
95,1.066851927893535,0.03326315789473684,0.92,0.06420494699646642,SVD,custom,,0.4
100,0.9069491702860464,0.0316,0.92,0.06110130306851619,KNN,custom,30.0,0.4
100,1.0557860110048067,0.0316,0.92,0.06110130306851619,SVD,custom,,0.4
10,0.9069491702860464,0.316,0.92,0.4704207119741101,KNN,custom,31.0,0.4
10,1.0751003625044637,0.312,0.9125,0.4650061249489588,SVD,custom,,0.4
15,0.9069491702860464,0.21066666666666667,0.92,0.34283018867924525,KNN,custom,31.0,0.4
15,1.0754384393899046,0.21066666666666667,0.92,0.34283018867924525,SVD,custom,,0.4
20,0.9069491702860464,0.158,0.92,0.26968460111317255,KNN,custom,31.0,0.4
20,1.0551785435259984,0.158,0.92,0.26968460111317255,SVD,custom,,0.4
25,0.9069491702860464,0.1264,0.92,0.22226299694189605,KNN,custom,31.0,0.4
25,1.0389856954798,0.1264,0.92,0.22226299694189605,SVD,custom,,0.4
30,0.9069491702860464,0.10533333333333333,0.92,0.18902470741222366,KNN,custom,31.0,0.4
30,1.0746121562446982,0.10533333333333333,0.92,0.18902470741222366,SVD,custom,,0.4
35,0.9069491702860464,0.09028571428571429,0.92,0.1644343891402715,KNN,custom,31.0,0.4
35,1.0665076652771817,0.09028571428571429,0.92,0.1644343891402715,SVD,custom,,0.4
40,0.9069491702860464,0.079,0.92,0.14550550550550553,KNN,custom,31.0,0.4
40,1.0568576974018848,0.079,0.92,0.14550550550550553,SVD,custom,,0.4
45,0.9069491702860464,0.07022222222222223,0.92,0.13048473967684024,KNN,custom,31.0,0.4
45,1.062364694889637,0.07022222222222223,0.92,0.13048473967684024,SVD,custom,,0.4
50,0.9069491702860464,0.0632,0.92,0.11827502034174125,KNN,custom,31.0,0.4
50,1.0552489552927637,0.0632,0.92,0.11827502034174125,SVD,custom,,0.4
55,0.9069491702860464,0.05745454545454545,0.92,0.1081547619047619,KNN,custom,31.0,0.4
55,1.046436464321032,0.05745454545454545,0.92,0.1081547619047619,SVD,custom,,0.4
60,0.9069491702860464,0.05266666666666667,0.92,0.09962988348183688,KNN,custom,31.0,0.4
60,1.0800260205390162,0.05266666666666667,0.92,0.09962988348183688,SVD,custom,,0.4
65,0.9069491702860464,0.04861538461538462,0.92,0.09235069885641678,KNN,custom,31.0,0.4
65,1.0394499177404342,0.04861538461538462,0.92,0.09235069885641678,SVD,custom,,0.4
70,0.9069491702860464,0.045142857142857144,0.92,0.08606275902901125,KNN,custom,31.0,0.4
70,1.0856490585067229,0.045142857142857144,0.92,0.08606275902901125,SVD,custom,,0.4
75,0.9069491702860464,0.042133333333333335,0.92,0.08057649667405764,KNN,custom,31.0,0.4
75,1.0689386630701991,0.042133333333333335,0.92,0.08057649667405764,SVD,custom,,0.4
80,0.9069491702860464,0.0395,0.92,0.07574778530484629,KNN,custom,31.0,0.4
80,1.056319037926152,0.0395,0.92,0.07574778530484629,SVD,custom,,0.4
85,0.9069491702860464,0.0371764705882353,0.92,0.07146509341199608,KNN,custom,31.0,0.4
85,1.060284421045602,0.0371764705882353,0.92,0.07146509341199608,SVD,custom,,0.4
90,0.9069491702860464,0.035111111111111114,0.92,0.06764076314564914,KNN,custom,31.0,0.4
90,1.0240046539005387,0.035111111111111114,0.92,0.06764076314564914,SVD,custom,,0.4
95,0.9069491702860464,0.03326315789473684,0.92,0.06420494699646642,KNN,custom,31.0,0.4
95,1.051978861126427,0.03326315789473684,0.92,0.06420494699646642,SVD,custom,,0.4
100,0.9069491702860464,0.0316,0.92,0.06110130306851619,KNN,custom,31.0,0.4
100,1.0643724183521188,0.0316,0.92,0.06110130306851619,SVD,custom,,0.4
10,0.9069491702860464,0.316,0.92,0.4704207119741101,KNN,custom,32.0,0.4
10,1.0383175539378744,0.314,0.915,0.4675508543531326,SVD,custom,,0.4
15,0.9069491702860464,0.21066666666666667,0.92,0.34283018867924525,KNN,custom,32.0,0.4
15,1.054509358248962,0.21066666666666667,0.92,0.34283018867924525,SVD,custom,,0.4
20,0.9069491702860464,0.158,0.92,0.26968460111317255,KNN,custom,32.0,0.4
20,1.0730668742976335,0.158,0.92,0.26968460111317255,SVD,custom,,0.4
25,0.9069491702860464,0.1264,0.92,0.22226299694189605,KNN,custom,32.0,0.4
25,1.0672761445142065,0.1264,0.92,0.22226299694189605,SVD,custom,,0.4
30,0.9069491702860464,0.10533333333333333,0.92,0.18902470741222366,KNN,custom,32.0,0.4
30,1.0615383846227449,0.10533333333333333,0.92,0.18902470741222366,SVD,custom,,0.4
35,0.9069491702860464,0.09028571428571429,0.92,0.1644343891402715,KNN,custom,32.0,0.4
35,1.0864016650035346,0.09028571428571429,0.92,0.1644343891402715,SVD,custom,,0.4
40,0.9069491702860464,0.079,0.92,0.14550550550550553,KNN,custom,32.0,0.4
40,1.0560562650570595,0.079,0.92,0.14550550550550553,SVD,custom,,0.4
45,0.9069491702860464,0.07022222222222223,0.92,0.13048473967684024,KNN,custom,32.0,0.4
45,1.0459610374112176,0.07022222222222223,0.92,0.13048473967684024,SVD,custom,,0.4
50,0.9069491702860464,0.0632,0.92,0.11827502034174125,KNN,custom,32.0,0.4
50,1.077720254041495,0.0632,0.92,0.11827502034174125,SVD,custom,,0.4
55,0.9069491702860464,0.05745454545454545,0.92,0.1081547619047619,KNN,custom,32.0,0.4
55,1.0502410323280293,0.05745454545454545,0.92,0.1081547619047619,SVD,custom,,0.4
60,0.9069491702860464,0.05266666666666667,0.92,0.09962988348183688,KNN,custom,32.0,0.4
60,1.068592036529648,0.05266666666666667,0.92,0.09962988348183688,SVD,custom,,0.4
65,0.9069491702860464,0.04861538461538462,0.92,0.09235069885641678,KNN,custom,32.0,0.4
65,1.043530839726606,0.04861538461538462,0.92,0.09235069885641678,SVD,custom,,0.4
70,0.9069491702860464,0.045142857142857144,0.92,0.08606275902901125,KNN,custom,32.0,0.4
70,1.0497186196753219,0.045142857142857144,0.92,0.08606275902901125,SVD,custom,,0.4
75,0.9069491702860464,0.042133333333333335,0.92,0.08057649667405764,KNN,custom,32.0,0.4
75,1.038624390844943,0.042133333333333335,0.92,0.08057649667405764,SVD,custom,,0.4
80,0.9069491702860464,0.0395,0.92,0.07574778530484629,KNN,custom,32.0,0.4
80,1.0390977855125374,0.0395,0.92,0.07574778530484629,SVD,custom,,0.4
85,0.9069491702860464,0.0371764705882353,0.92,0.07146509341199608,KNN,custom,32.0,0.4
85,1.066562555563669,0.0371764705882353,0.92,0.07146509341199608,SVD,custom,,0.4
90,0.9069491702860464,0.035111111111111114,0.92,0.06764076314564914,KNN,custom,32.0,0.4
90,1.0803753065119317,0.035111111111111114,0.92,0.06764076314564914,SVD,custom,,0.4
95,0.9069491702860464,0.03326315789473684,0.92,0.06420494699646642,KNN,custom,32.0,0.4
95,1.046361275650785,0.03326315789473684,0.92,0.06420494699646642,SVD,custom,,0.4
100,0.9069491702860464,0.0316,0.92,0.06110130306851619,KNN,custom,32.0,0.4
100,1.0583828911760356,0.0316,0.92,0.06110130306851619,SVD,custom,,0.4
10,0.9069491702860464,0.316,0.92,0.4704207119741101,KNN,custom,33.0,0.4
10,1.0441515930208356,0.316,0.92,0.4704207119741101,SVD,custom,,0.4
15,0.9069491702860464,0.21066666666666667,0.92,0.34283018867924525,KNN,custom,33.0,0.4
15,1.0615546254572303,0.21066666666666667,0.92,0.34283018867924525,SVD,custom,,0.4
20,0.9069491702860464,0.158,0.92,0.26968460111317255,KNN,custom,33.0,0.4
20,1.0564469485752774,0.158,0.92,0.26968460111317255,SVD,custom,,0.4
25,0.9069491702860464,0.1264,0.92,0.22226299694189605,KNN,custom,33.0,0.4
25,1.0591733208381688,0.1264,0.92,0.22226299694189605,SVD,custom,,0.4
30,0.9069491702860464,0.10533333333333333,0.92,0.18902470741222366,KNN,custom,33.0,0.4
30,1.0393727036006397,0.10533333333333333,0.92,0.18902470741222366,SVD,custom,,0.4
35,0.9069491702860464,0.09028571428571429,0.92,0.1644343891402715,KNN,custom,33.0,0.4
35,1.076906103454883,0.09028571428571429,0.92,0.1644343891402715,SVD,custom,,0.4
40,0.9069491702860464,0.079,0.92,0.14550550550550553,KNN,custom,33.0,0.4
40,1.0637746068018423,0.079,0.92,0.14550550550550553,SVD,custom,,0.4
45,0.9069491702860464,0.07022222222222223,0.92,0.13048473967684024,KNN,custom,33.0,0.4
45,1.0694100918030056,0.07022222222222223,0.92,0.13048473967684024,SVD,custom,,0.4
50,0.9069491702860464,0.0632,0.92,0.11827502034174125,KNN,custom,33.0,0.4
50,1.0667055474645621,0.0632,0.92,0.11827502034174125,SVD,custom,,0.4
55,0.9069491702860464,0.05745454545454545,0.92,0.1081547619047619,KNN,custom,33.0,0.4
55,1.0586551674206846,0.05745454545454545,0.92,0.1081547619047619,SVD,custom,,0.4
60,0.9069491702860464,0.05266666666666667,0.92,0.09962988348183688,KNN,custom,33.0,0.4
60,1.045093736505558,0.05266666666666667,0.92,0.09962988348183688,SVD,custom,,0.4
65,0.9069491702860464,0.04861538461538462,0.92,0.09235069885641678,KNN,custom,33.0,0.4
65,1.0384150975540907,0.04861538461538462,0.92,0.09235069885641678,SVD,custom,,0.4
70,0.9069491702860464,0.045142857142857144,0.92,0.08606275902901125,KNN,custom,33.0,0.4
70,1.063304070568674,0.045142857142857144,0.92,0.08606275902901125,SVD,custom,,0.4
75,0.9069491702860464,0.042133333333333335,0.92,0.08057649667405764,KNN,custom,33.0,0.4
75,1.0600273315302082,0.042133333333333335,0.92,0.08057649667405764,SVD,custom,,0.4
80,0.9069491702860464,0.0395,0.92,0.07574778530484629,KNN,custom,33.0,0.4
80,1.0649202051655198,0.0395,0.92,0.07574778530484629,SVD,custom,,0.4
85,0.9069491702860464,0.0371764705882353,0.92,0.07146509341199608,KNN,custom,33.0,0.4
85,1.0415678722739736,0.0371764705882353,0.92,0.07146509341199608,SVD,custom,,0.4
90,0.9069491702860464,0.035111111111111114,0.92,0.06764076314564914,KNN,custom,33.0,0.4
90,1.0556945700475056,0.035111111111111114,0.92,0.06764076314564914,SVD,custom,,0.4
95,0.9069491702860464,0.03326315789473684,0.92,0.06420494699646642,KNN,custom,33.0,0.4
95,1.066329308965893,0.03326315789473684,0.92,0.06420494699646642,SVD,custom,,0.4
100,0.9069491702860464,0.0316,0.92,0.06110130306851619,KNN,custom,33.0,0.4
100,1.0557253974727716,0.0316,0.92,0.06110130306851619,SVD,custom,,0.4
10,0.9069491702860464,0.316,0.92,0.4704207119741101,KNN,custom,34.0,0.4
10,1.061650030866596,0.312,0.9135,0.46513586291309666,SVD,custom,,0.4
15,0.9069491702860464,0.21066666666666667,0.92,0.34283018867924525,KNN,custom,34.0,0.4
15,1.0711921500055717,0.21066666666666667,0.92,0.34283018867924525,SVD,custom,,0.4
20,0.9069491702860464,0.158,0.92,0.26968460111317255,KNN,custom,34.0,0.4
20,1.0500566677428302,0.158,0.92,0.26968460111317255,SVD,custom,,0.4
25,0.9069491702860464,0.1264,0.92,0.22226299694189605,KNN,custom,34.0,0.4
25,1.0329272927140036,0.1264,0.92,0.22226299694189605,SVD,custom,,0.4
30,0.9069491702860464,0.10533333333333333,0.92,0.18902470741222366,KNN,custom,34.0,0.4
30,1.0607977265672586,0.10533333333333333,0.92,0.18902470741222366,SVD,custom,,0.4
35,0.9069491702860464,0.09028571428571429,0.92,0.1644343891402715,KNN,custom,34.0,0.4
35,1.0581910489815012,0.09028571428571429,0.92,0.1644343891402715,SVD,custom,,0.4
40,0.9069491702860464,0.079,0.92,0.14550550550550553,KNN,custom,34.0,0.4
40,1.0666555113868457,0.079,0.92,0.14550550550550553,SVD,custom,,0.4
45,0.9069491702860464,0.07022222222222223,0.92,0.13048473967684024,KNN,custom,34.0,0.4
45,1.0635198065279206,0.07022222222222223,0.92,0.13048473967684024,SVD,custom,,0.4
50,0.9069491702860464,0.0632,0.92,0.11827502034174125,KNN,custom,34.0,0.4
50,1.0596191852218688,0.0632,0.92,0.11827502034174125,SVD,custom,,0.4
55,0.9069491702860464,0.05745454545454545,0.92,0.1081547619047619,KNN,custom,34.0,0.4
55,1.0548366900852093,0.05745454545454545,0.92,0.1081547619047619,SVD,custom,,0.4
60,0.9069491702860464,0.05266666666666667,0.92,0.09962988348183688,KNN,custom,34.0,0.4
60,1.0953146907471907,0.05266666666666667,0.92,0.09962988348183688,SVD,custom,,0.4
65,0.9069491702860464,0.04861538461538462,0.92,0.09235069885641678,KNN,custom,34.0,0.4
65,1.0658030236353644,0.04861538461538462,0.92,0.09235069885641678,SVD,custom,,0.4
70,0.9069491702860464,0.045142857142857144,0.92,0.08606275902901125,KNN,custom,34.0,0.4
70,1.0609975965451128,0.045142857142857144,0.92,0.08606275902901125,SVD,custom,,0.4
75,0.9069491702860464,0.042133333333333335,0.92,0.08057649667405764,KNN,custom,34.0,0.4
75,1.0469872096265151,0.042133333333333335,0.92,0.08057649667405764,SVD,custom,,0.4
80,0.9069491702860464,0.0395,0.92,0.07574778530484629,KNN,custom,34.0,0.4
80,1.0613036394089546,0.0395,0.92,0.07574778530484629,SVD,custom,,0.4
85,0.9069491702860464,0.0371764705882353,0.92,0.07146509341199608,KNN,custom,34.0,0.4
85,1.0732687327187826,0.0371764705882353,0.92,0.07146509341199608,SVD,custom,,0.4
90,0.9069491702860464,0.035111111111111114,0.92,0.06764076314564914,KNN,custom,34.0,0.4
90,1.0648211726416381,0.035111111111111114,0.92,0.06764076314564914,SVD,custom,,0.4
95,0.9069491702860464,0.03326315789473684,0.92,0.06420494699646642,KNN,custom,34.0,0.4
95,1.0606282849805542,0.03326315789473684,0.92,0.06420494699646642,SVD,custom,,0.4
100,0.9069491702860464,0.0316,0.92,0.06110130306851619,KNN,custom,34.0,0.4
100,1.0652593660376624,0.0316,0.92,0.06110130306851619,SVD,custom,,0.4
10,0.9069491702860464,0.316,0.92,0.4704207119741101,KNN,custom,35.0,0.4
10,1.0546736445553122,0.312,0.91,0.4646808510638298,SVD,custom,,0.4
15,0.9069491702860464,0.21066666666666667,0.92,0.34283018867924525,KNN,custom,35.0,0.4
15,1.0502118208459605,0.21066666666666667,0.92,0.34283018867924525,SVD,custom,,0.4
20,0.9069491702860464,0.158,0.92,0.26968460111317255,KNN,custom,35.0,0.4
20,1.0628353833454254,0.158,0.92,0.26968460111317255,SVD,custom,,0.4
25,0.9069491702860464,0.1264,0.92,0.22226299694189605,KNN,custom,35.0,0.4
25,1.0576583539329583,0.1264,0.92,0.22226299694189605,SVD,custom,,0.4
30,0.9069491702860464,0.10533333333333333,0.92,0.18902470741222366,KNN,custom,35.0,0.4
